Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Mutual Fund,31-05-2021,545998,10.23,1,8210.35,0.16,6.3,1.6
Mutual Fund,28-02-2017,390611,10.4,3,14258.8,0.5,3.65,7
Mutual Fund,30-09-2020,772608,10.02,17,8114.61,0.09,7.27,-15
Mutual Fund,30-04-2014,1856893,10.45,5,16630.05,0.39,8.48,4.6
Mutual Fund,28-02-2022,1975639,10.51,6,27470.12,0.18,6.07,5.4
Mutual Fund,31-07-2018,629214,10.36,5,16056.71,0.14,4.17,8
Mutual Fund,31-03-2013,1417043,10.47,8,8231.13,0.45,8.3,4.6
Mutual Fund,31-08-2019,1150671,9.81,8,30185.73,0.42,3.28,5
Mutual Fund,30-11-2020,1216049,10.61,6,38656.58,0.35,6.93,-7.5
Mutual Fund,31-12-2013,639377,10.14,9,21793.44,0.5,10.6,4.8
Mutual Fund,31-03-2019,1551360,10.41,11,29750.51,0.18,2.86,6.3
Mutual Fund,30-06-2013,280627,10.14,4,30359.85,0.3,10.5,4.6
Mutual Fund,31-08-2021,943267,9.91,8,10609.92,0.03,5.3,20.1
Mutual Fund,31-10-2013,1567166,10.07,1,25607.72,0.4,12.2,4.7
Mutual Fund,31-03-2019,679046,10.36,15,21296.9,0.12,2.86,6.3
Mutual Fund,31-07-2018,993541,10.68,2,8210.54,0.41,4.17,8
Mutual Fund,31-10-2021,622935,9.84,1,37545.28,0.13,4.48,13
Mutual Fund,30-04-2019,625036,10.05,6,27523.7,0.14,2.99,6.1
Mutual Fund,31-07-2018,1506345,11.17,15,12964.14,0.08,4.17,8
Mutual Fund,30-11-2014,280076,9.81,6,26107.49,0.18,3.27,5.3
Mutual Fund,31-08-2016,801510,9.74,2,30059.98,0.07,5.05,7.1
Mutual Fund,31-03-2021,781221,10.36,10,15426.18,0.42,5.52,0.6
Mutual Fund,28-02-2018,363831,10.08,3,10239.39,0.13,4.44,7.2
Mutual Fund,30-11-2014,898907,10.58,2,13850.33,0.29,3.27,5.3
Mutual Fund,31-10-2020,161751,9.91,11,32871.08,0.14,7.61,-10
Mutual Fund,31-01-2015,1233606,11.51,16,12486.97,0.5,5.19,6.3
Mutual Fund,31-08-2014,1229337,9.55,18,5958.36,0.06,7.03,5.7
Mutual Fund,30-06-2019,325380,10.63,6,16150.15,0.4,3.18,5.3
Mutual Fund,30-04-2020,1743550,10.7,4,37523.45,0.06,7.22,3.7
Mutual Fund,31-01-2017,542723,10.46,12,25559.6,0.02,3.17,7.1
Mutual Fund,28-02-2013,69700,9.77,11,10425.67,0.4,7.9,4.5
Mutual Fund,31-10-2015,678822,9.82,7,21497.56,0.45,5,7.4
Mutual Fund,30-09-2012,1208479,10.04,2,12496.19,0.25,9.73,5.4
Mutual Fund,31-12-2015,213428,11.14,5,9124.01,0.47,5.62,7.3
Mutual Fund,30-04-2018,452071,10.19,1,9984.62,0.27,4.58,7.5
Mutual Fund,30-09-2018,957139,10.97,3,31982.93,0.03,3.17,7.7
Mutual Fund,30-11-2014,665016,9.89,6,27883.73,0.16,3.27,5.3
Mutual Fund,31-05-2021,708751,10.42,17,17469.02,0.19,6.3,1.6
Mutual Fund,31-10-2012,1624694,10.54,17,33764.21,0.29,9.75,5.4
Mutual Fund,31-07-2015,915437,11,4,17801.6,0.44,3.69,7.1
Mutual Fund,31-03-2014,1780998,10.22,4,37073.02,0.31,8.25,4.6
Mutual Fund,30-09-2013,578880,10.77,4,26230.93,0.1,11.2,4.6
Mutual Fund,31-05-2016,1687815,9.7,1,6602.93,0.35,5.76,7.9
Mutual Fund,31-01-2015,415958,10.61,8,9511.95,0.5,5.19,6.3
Mutual Fund,31-07-2012,1179045,9.77,2,30879.25,0.44,9.86,5.3
Mutual Fund,31-08-2016,438544,11.08,8,28151.35,0.39,5.05,7.1
Mutual Fund,31-05-2015,975315,10.11,13,9315,0.41,5.01,7.5
Mutual Fund,31-07-2022,625776,11.2,3,23618.73,0.08,6.71,9
Mutual Fund,31-07-2020,1300226,10.71,15,14716.3,0.05,6.73,-15
Mutual Fund,31-10-2022,1327144,10.6,12,9176.5,0.41,6.77,7
Mutual Fund,31-12-2021,515708,10.36,10,25411.06,0.34,5.66,6.2
Mutual Fund,31-10-2020,598965,11.26,5,34941.23,0.43,7.61,-10
Mutual Fund,31-12-2015,112649,10.56,2,26322.19,0.12,5.62,7.3
Mutual Fund,30-06-2013,1557418,9.96,2,13776.63,0.17,10.5,4.6
Mutual Fund,30-11-2012,159539,11.26,16,12276.4,0.4,9.9,5.3
Mutual Fund,31-10-2019,1130966,11.19,5,14053.07,0.1,4.62,4.5
Mutual Fund,30-11-2020,955857,10.91,14,8884.9,0.34,6.93,-7.5
Mutual Fund,31-05-2021,400537,11.28,11,29241.99,0.19,6.3,1.6
Mutual Fund,30-09-2016,16572,9.92,16,33027.37,0.37,4.39,7.2
Mutual Fund,31-01-2012,670831,9.6,2,27234.58,0.13,7.65,6.3
Mutual Fund,31-08-2016,535654,9.9,3,15095.9,0.33,5.05,7.1
Mutual Fund,31-01-2018,1548980,10.25,20,9106.39,0.01,5.07,7
Mutual Fund,31-07-2018,1174635,9.96,15,16152.88,0.17,4.17,8
Mutual Fund,31-01-2022,1388787,10.2,10,5187.86,0.44,6.01,5.1
Mutual Fund,30-06-2022,598733,10.26,16,28175.21,0.11,7.01,7
Mutual Fund,31-01-2016,757828,10.44,6,8352.42,0.2,5.69,7.2
Mutual Fund,31-01-2015,491968,10.72,3,22020.56,0.01,5.19,6.3
Mutual Fund,31-10-2015,647987,10.63,1,25646.33,0.2,5,7.4
Mutual Fund,30-09-2017,453257,10.04,12,7932.55,0.12,2.28,6
Mutual Fund,31-03-2017,795527,10.1,16,17259.34,0.17,3.89,6.7
Mutual Fund,30-04-2016,478846,10.04,20,12959.37,0.44,5.47,7.7
Mutual Fund,31-07-2014,1338332,10.33,10,9768.82,0.08,7.39,5
Mutual Fund,31-10-2012,13024,10.39,7,4628.93,0.5,9.75,5.4
Mutual Fund,31-05-2012,687317,10.36,16,20721.6,0.1,10.36,5.3
Mutual Fund,28-02-2017,840963,10.45,14,26850.76,0.17,3.65,7
Mutual Fund,31-07-2012,1765245,10.51,1,13929.5,0.39,9.86,5.3
Mutual Fund,31-10-2019,813096,9.84,16,11799.66,0.14,4.62,4.5
Mutual Fund,30-06-2018,456217,11.48,14,19402.3,0.5,4.92,7.9
Mutual Fund,30-09-2018,484456,10.37,10,12348.62,0.08,3.17,7.7
Mutual Fund,30-04-2015,1895526,10.52,6,2903.31,0.5,4.87,7.4
Mutual Fund,30-06-2020,748011,10.46,12,22559.3,0.48,6.23,1
Mutual Fund,31-05-2018,746741,10.19,4,16513.39,0.15,4.87,7.7
Mutual Fund,31-01-2020,225275,11.04,12,4425.69,0.41,7.59,4.7
Mutual Fund,30-06-2014,440732,10.66,5,19585.24,0.36,6.77,4.8
Mutual Fund,31-12-2012,805419,9.9,6,20863.28,0.49,10.56,5.1
Mutual Fund,30-09-2015,566464,10.08,18,10291.21,0.1,4.41,7.2
Mutual Fund,31-07-2019,1211422,10.23,8,16213.26,0.28,3.19,5.1
Mutual Fund,31-10-2018,1802478,11.12,4,21736.36,0.23,3.38,7.3
Mutual Fund,31-08-2016,592871,10.4,20,15618.62,0.17,5.05,7.1
Mutual Fund,30-11-2022,461209,10.31,14,13480.31,0.32,5.88,6.3
Mutual Fund,29-02-2012,674573,10.84,17,30125.46,0.43,8.83,6.1
Mutual Fund,30-06-2016,1243636,9.9,7,11938.51,0.06,5.77,7.5
Mutual Fund,31-01-2013,1617578,10.03,3,15702.2,0.31,8.6,4.9
Mutual Fund,31-10-2012,1251136,10.75,3,22385.27,0.38,9.75,5.4
Mutual Fund,31-01-2019,569980,9.51,8,20851.98,0.14,1.97,6.7
Mutual Fund,30-09-2016,31747,10.56,1,20278.13,0.5,4.39,7.2
Mutual Fund,28-02-2013,1361309,11.59,6,22659.73,0.42,7.9,4.5
Mutual Fund,31-10-2018,1818178,10.3,7,16206.56,0.14,3.38,7.3
Mutual Fund,31-10-2021,259346,9.87,13,7879.57,0.4,4.48,13
Mutual Fund,30-11-2020,1975639,10.85,13,25303.3,0.4,6.93,-7.5
Mutual Fund,31-03-2016,551187,10.76,1,15238.35,0.06,4.83,7.5
Mutual Fund,31-12-2018,1103869,10.5,1,39037.48,0.14,2.11,6.9
Mutual Fund,31-01-2020,13024,10.02,8,9789.05,0.46,7.59,4.7
Mutual Fund,31-12-2020,1185499,10.66,2,24483.74,0.14,4.59,-3
Mutual Fund,31-03-2015,865398,10.68,7,11010.83,0.09,5.25,7.4
Mutual Fund,29-02-2012,440906,10.43,11,11316.97,0.2,8.83,6.1
Mutual Fund,30-11-2022,892571,10.43,8,11903.1,0.36,5.88,6.3
Mutual Fund,31-07-2016,585632,9.8,7,10652.67,0.39,6.07,7.3
Mutual Fund,30-11-2021,847030,10.59,19,6479.19,0.39,4.91,8.4
Mutual Fund,31-07-2014,332532,10.2,6,25613.58,0.42,7.39,5
Mutual Fund,31-10-2022,315936,10.63,1,14156.92,0.08,6.77,7
Mutual Fund,30-11-2012,600365,9.95,15,17427.88,0.48,9.9,5.3
Mutual Fund,31-08-2021,242372,10.11,2,4636.66,0.13,5.3,20.1
Mutual Fund,31-10-2022,639722,10.34,8,5089.25,0.38,6.77,7
Mutual Fund,30-04-2015,565062,10.82,5,7559.73,0.4,4.87,7.4
Mutual Fund,28-02-2013,856948,11.24,16,4821.71,0.16,7.9,4.5
Mutual Fund,30-06-2020,510140,10.35,19,14949.48,0.1,6.23,1
Mutual Fund,30-09-2019,13024,9.71,4,16628.1,0.05,3.99,4.7
Mutual Fund,31-07-2017,477950,9.83,14,17105.67,0.49,2.36,5.7
Mutual Fund,30-09-2017,475066,10.49,8,12086.42,0.21,2.28,6
Mutual Fund,31-01-2014,1043429,9.93,16,7599.82,0.37,8.6,4.7
Mutual Fund,31-10-2013,1109728,10.9,3,19598.44,0.5,12.2,4.7
Mutual Fund,30-11-2018,534886,10.83,8,23010.75,0.33,2.33,7.1
Mutual Fund,31-03-2022,556020,9.84,3,8073.55,0.36,6.95,4.9
Mutual Fund,31-03-2014,1623160,10.87,7,11550.82,0.25,8.25,4.6
Mutual Fund,31-10-2017,320874,11.31,5,17826.24,0.35,3.58,6.1
Mutual Fund,31-08-2016,1558837,10.58,4,26719.03,0.36,5.05,7.1
Mutual Fund,29-02-2012,541794,10.46,6,28443.36,0.39,8.83,6.1
Mutual Fund,30-06-2021,757564,10.25,13,17230.28,0.15,6.26,3
Mutual Fund,30-04-2016,1174586,10.29,6,26629.72,0.09,5.47,7.7
Mutual Fund,31-07-2017,1136992,10.64,10,35137.93,0.29,2.36,5.7
Mutual Fund,30-04-2020,1164135,9.75,3,8966.57,0.14,7.22,3.7
Mutual Fund,31-08-2017,165683,10.45,5,15128.93,0.18,2.28,5.7
Mutual Fund,29-02-2020,595224,10.1,4,27381.19,0.1,6.58,4.7
Mutual Fund,31-03-2020,651938,11.14,16,16007.29,0.39,5.84,4.1
Mutual Fund,31-07-2020,652822,10.77,9,15955.2,0.49,6.73,-15
Mutual Fund,28-02-2013,1562243,9.82,9,8892.64,0.32,7.9,4.5
Mutual Fund,31-12-2018,1277618,10.74,19,11111.63,0.4,2.11,6.9
Mutual Fund,31-01-2016,339302,10.52,8,13527.25,0.13,5.69,7.2
Mutual Fund,31-08-2016,964055,11.41,1,8568.02,0.12,5.05,7.1
Mutual Fund,31-07-2013,1429409,10.73,14,12203.37,0.42,10.6,4.5
Mutual Fund,31-12-2017,1643517,9.68,11,12948.65,0.13,5.21,6.7
Mutual Fund,30-09-2020,1012159,9.99,14,10948.45,0.48,7.27,-15
Mutual Fund,31-05-2015,867597,9.78,2,11346.41,0.09,5.01,7.5
Mutual Fund,30-09-2012,64090,9.92,13,12039.78,0.47,9.73,5.4
Mutual Fund,31-10-2021,688702,9.92,17,22021.38,0.45,4.48,13
Mutual Fund,30-11-2020,13024,10.72,9,16821.1,0.45,6.93,-7.5
Mutual Fund,31-07-2012,498486,10.38,6,11696.84,0.24,9.86,5.3
Mutual Fund,31-05-2012,1431092,9.74,12,6751.3,0.14,10.36,5.3
Mutual Fund,30-06-2017,1031338,9.91,5,6397.78,0.18,1.46,5.9
Mutual Fund,31-08-2020,1302617,11.63,8,8314.03,0.37,6.69,-23.9
Mutual Fund,31-08-2021,580657,9.77,6,28931.85,0.09,5.3,20.1
Mutual Fund,31-10-2013,497147,10.08,17,27388.82,0.39,12.2,4.7
Mutual Fund,31-05-2022,517694,10.31,16,13403.89,0.29,7.04,4.1
Mutual Fund,30-09-2014,1708819,10.51,8,19929.91,0.48,5.63,5.5
Mutual Fund,30-09-2021,129789,9.96,6,16246.64,0.37,4.35,15
Mutual Fund,30-04-2013,559732,10.69,1,29419.66,0.13,9.6,4.7
Mutual Fund,31-12-2013,311818,9.91,12,25328.94,0.09,10.6,4.8
Mutual Fund,28-02-2018,588625,10.55,20,26096.59,0.5,4.44,7.2
Mutual Fund,30-04-2021,82136,10.02,14,13254.49,0.4,4.23,0.9
Mutual Fund,31-08-2012,1975639,10.29,2,9876.07,0.42,10.03,5.5
Mutual Fund,31-01-2019,878141,10.47,7,10482.95,0.14,1.97,6.7
Mutual Fund,30-09-2016,535982,10.53,7,19128.05,0.07,4.39,7.2
Mutual Fund,29-02-2016,666727,10.06,19,27516.9,0.41,5.26,7.3
Mutual Fund,30-11-2014,1274251,11.23,1,19016.94,0.46,3.27,5.3
Mutual Fund,30-06-2014,1254669,10.5,4,7100.72,0.09,6.77,4.8
Mutual Fund,31-10-2014,1371334,11.61,14,6260.64,0.08,4.62,5.3
Mutual Fund,31-10-2016,1704094,10.56,13,11156.56,0.19,4.2,7.3
Mutual Fund,31-08-2018,1873016,10.56,10,20276.63,0.37,3.69,8.2
Mutual Fund,30-04-2016,964471,10.2,15,2795.39,0.4,5.47,7.7
Mutual Fund,28-02-2013,1975639,9.73,7,17325.87,0.14,7.9,4.5
Mutual Fund,30-11-2012,99094,10.78,4,15163.25,0.49,9.9,5.3
Mutual Fund,30-06-2020,1513069,10.3,4,14979.22,0.33,6.23,1
Mutual Fund,30-09-2022,635884,9.55,14,13871.12,0.45,7.41,9
Mutual Fund,31-07-2015,1975639,10.09,5,14274.03,0.15,3.69,7.1
Mutual Fund,30-04-2015,800433,9.91,7,12849.38,0.38,4.87,7.4
Mutual Fund,31-01-2019,1975639,10.77,1,12249.06,0.43,1.97,6.7
Mutual Fund,31-05-2017,1174752,11.63,1,13609.54,0.18,2.18,6.1
Mutual Fund,31-08-2012,184608,10.69,6,19770.26,0.47,10.03,5.5
Mutual Fund,31-12-2018,1112255,10.72,5,14981.91,0.4,2.11,6.9
Mutual Fund,31-08-2014,355833,10.5,4,4751.23,0.18,7.03,5.7
Mutual Fund,31-10-2019,1341121,10.46,6,11278.74,0.18,4.62,4.5
Mutual Fund,30-11-2017,1203691,11.44,12,27227.39,0.17,4.88,6.3
Mutual Fund,30-11-2019,1443083,10.51,9,10370.12,0.48,5.54,4.5
Mutual Fund,31-07-2014,1975639,10.86,3,15413.51,0.23,7.39,5
Mutual Fund,30-04-2022,1031092,10.54,5,17495.1,0.49,7.79,4.9
Mutual Fund,30-04-2015,442231,10.23,16,11134.69,0.05,4.87,7.4
Mutual Fund,28-02-2021,555370,9.78,3,16336.37,0.15,5.03,0.4
Mutual Fund,31-05-2021,1314486,11.31,1,6723.12,0.15,6.3,1.6
Mutual Fund,28-02-2017,322213,9.57,20,9998.13,0.09,3.65,7
Mutual Fund,30-09-2020,830258,10.54,3,14824.6,0.41,7.27,-15
Mutual Fund,28-02-2014,201341,9.93,13,12759.96,0.04,7.88,4.7
Mutual Fund,30-04-2020,1375659,10.12,1,24150.66,0.24,7.22,3.7
Mutual Fund,29-02-2016,507178,10.67,1,10021.03,0.08,5.26,7.3
Mutual Fund,30-06-2018,296927,9.85,8,12087.97,0.42,4.92,7.9
Mutual Fund,30-06-2018,223816,9.68,13,11714.49,0.35,4.92,7.9
Mutual Fund,31-05-2017,413926,9.86,13,28290.55,0.12,2.18,6.1
Mutual Fund,31-10-2016,581833,11.52,17,11528.01,0.22,4.2,7.3
Mutual Fund,31-01-2021,600706,10.06,20,27697.33,0.28,4.06,-1
Mutual Fund,31-05-2015,603940,10.89,1,15160.91,0.29,5.01,7.5
Mutual Fund,31-08-2022,964154,9.97,4,20008.15,0.13,7,13.5
Mutual Fund,31-12-2015,403436,10,16,10551.18,0.17,5.62,7.3
Mutual Fund,31-08-2022,1016963,10.42,13,28387.88,0.38,7,13.5
Mutual Fund,31-12-2022,1115923,10.62,4,12744.46,0.18,5.72,5.1
Mutual Fund,31-03-2013,211762,9.73,18,14682.09,0.16,8.3,4.6
Mutual Fund,31-12-2021,725021,10.52,15,24609.54,0.17,5.66,6.2
Mutual Fund,31-10-2016,1289119,10.56,3,15312.43,0.12,4.2,7.3
Mutual Fund,30-04-2020,775285,10.77,17,26563.61,0.39,7.22,3.7
Mutual Fund,30-06-2020,1076399,10.86,3,12003.42,0.1,6.23,1
Mutual Fund,31-07-2015,1302618,11.26,11,15075,0.07,3.69,7.1
Mutual Fund,30-06-2017,783000,9.91,5,10501.04,0.12,1.46,5.9
Mutual Fund,31-08-2012,720670,10.76,4,18768.46,0.12,10.03,5.5
Mutual Fund,31-12-2020,1665764,10.95,11,17696.18,0.37,4.59,-3
Mutual Fund,31-05-2019,38845,10.73,2,12891.03,0.13,3.05,5.8
Mutual Fund,30-11-2014,1679607,10.58,3,12176.52,0.5,3.27,5.3
Mutual Fund,31-12-2021,449111,10.45,2,30649.84,0.33,5.66,6.2
Mutual Fund,30-11-2015,339757,10.13,6,22567.3,0.24,5.41,7.4
Mutual Fund,30-06-2018,968948,9.61,4,12761.83,0.5,4.92,7.9
Mutual Fund,31-01-2016,838631,10.69,3,23844.04,0.38,5.69,7.2
Mutual Fund,28-02-2015,826528,10.93,4,11512.99,0.18,5.37,7.5
Mutual Fund,30-11-2018,1841228,10.63,3,24745.86,0.39,2.33,7.1
Mutual Fund,30-06-2012,32380,10.02,16,7269.37,0.09,9.93,5.4
Mutual Fund,31-03-2014,278673,10.61,20,6348.15,0.43,8.25,4.6
Mutual Fund,31-12-2022,1290501,10.33,8,3736.7,0.17,5.72,5.1
Mutual Fund,31-10-2015,1201680,9.61,3,8183.09,0.1,5,7.4
Mutual Fund,31-01-2022,1757532,9.81,12,7652.77,0.12,6.01,5.1
Mutual Fund,31-05-2021,488798,11.09,8,29490.11,0.41,6.3,1.6
Mutual Fund,31-03-2019,466272,10.5,14,36186.76,0.39,2.86,6.3
Mutual Fund,31-10-2012,641513,10.69,8,17692.93,0.44,9.75,5.4
Mutual Fund,31-12-2016,376578,9.81,7,15154.67,0.01,3.41,7.1
Mutual Fund,31-10-2022,1392744,10.16,12,5619.73,0.31,6.77,7
Mutual Fund,28-02-2018,252420,10.2,7,13144.62,0.5,4.44,7.2
Mutual Fund,31-08-2018,907166,10.63,12,11769.45,0.37,3.69,8.2
Mutual Fund,31-08-2015,339880,10.48,8,10098.81,0.45,3.74,7
Mutual Fund,31-10-2016,456649,11.17,12,6607.95,0.15,4.2,7.3
Mutual Fund,31-03-2015,431888,11.63,15,23349.61,0.4,5.25,7.4
Mutual Fund,30-04-2012,882168,10.54,18,23013.61,0.05,10.26,5.7
Mutual Fund,31-12-2017,1431731,10.08,9,12383.2,0.35,5.21,6.7
Mutual Fund,31-01-2015,1177396,9.8,3,8538.38,0.36,5.19,6.3
Mutual Fund,31-08-2021,578449,9.86,6,15975.29,0.35,5.3,20.1
Mutual Fund,31-12-2014,1975639,11.11,1,6590.18,0.22,4.28,6
Mutual Fund,31-05-2021,288348,10.4,16,20788.56,0.12,6.3,1.6
Mutual Fund,30-11-2014,1975639,10.11,8,4046.3,0.11,3.27,5.3
Mutual Fund,30-04-2016,427205,9.61,20,11207.64,0.09,5.47,7.7
Mutual Fund,31-08-2018,1929136,10.44,1,8178.65,0.5,3.69,8.2
Mutual Fund,31-01-2022,1672225,10.06,6,13613.08,0.36,6.01,5.1
Mutual Fund,30-11-2015,512457,9.61,17,18339.23,0.12,5.41,7.4
Mutual Fund,29-02-2020,1975639,9.88,1,30136.82,0.23,6.58,4.7
Mutual Fund,30-06-2015,964820,10.37,6,34851.52,0.38,5.4,7.3
Mutual Fund,30-09-2019,1438043,10.52,1,7669.97,0.35,3.99,4.7
Mutual Fund,30-06-2019,593992,9.65,7,18079.28,0.41,3.18,5.3
Mutual Fund,30-06-2013,217875,11.63,14,8414.17,0.38,10.5,4.6
Mutual Fund,28-02-2018,1828497,9.9,8,10027.64,0.06,4.44,7.2
Mutual Fund,31-10-2014,919338,9.99,13,24394.31,0.12,4.62,5.3
Mutual Fund,30-06-2020,1808554,11.57,1,29448.49,0.07,6.23,1
Mutual Fund,31-07-2015,1678273,10.73,7,29005.54,0.31,3.69,7.1
Mutual Fund,31-08-2020,496175,10.92,5,21910.7,0.18,6.69,-23.9
Mutual Fund,31-08-2022,1170683,9.72,14,30894.62,0.44,7,13.5
Mutual Fund,31-08-2013,754029,11.25,13,11490.45,0.14,10.6,4.4
Mutual Fund,31-07-2013,433724,10.04,8,10313.79,0.34,10.6,4.5
Mutual Fund,31-12-2013,746273,9.91,5,14590.66,0.41,10.6,4.8
Mutual Fund,31-07-2013,1305853,11.03,10,10240.48,0.5,10.6,4.5
Mutual Fund,31-05-2019,13024,9.82,17,30167.42,0.31,3.05,5.8
Mutual Fund,31-03-2019,1402809,10.04,5,9475,0.5,2.86,6.3
Mutual Fund,31-03-2020,333119,9.73,15,10121.54,0.16,5.84,4.1
Mutual Fund,31-12-2015,892792,10.02,5,12419.32,0.27,5.62,7.3
Mutual Fund,31-05-2014,1843341,11.63,7,21047.61,0.39,8.33,4.6
Mutual Fund,31-12-2012,440350,9.91,13,9180.04,0.04,10.56,5.1
Mutual Fund,30-11-2021,947795,10.13,17,8578.22,0.07,4.91,8.4
Mutual Fund,30-09-2014,1975639,10.26,10,18186.13,0.2,5.63,5.5
Mutual Fund,30-04-2021,283115,10.52,3,29738.42,0.07,4.23,0.9
Mutual Fund,30-04-2020,1590894,9.83,3,13445.95,0.05,7.22,3.7
Mutual Fund,28-02-2019,1244989,10.73,3,7456.42,0.14,2.57,6.6
Mutual Fund,30-04-2021,775748,10.28,3,19160.56,0.5,4.23,0.9
Mutual Fund,31-01-2016,313506,10.87,1,6775.43,0.47,5.69,7.2
Mutual Fund,30-09-2019,421301,10.41,5,17151.27,0.13,3.99,4.7
Mutual Fund,28-02-2019,666037,11,20,20255.69,0.38,2.57,6.6
Mutual Fund,31-07-2014,1493859,9.96,16,13256.84,0.12,7.39,5
Mutual Fund,31-08-2013,186049,10.44,13,22221.53,0.5,10.6,4.4
Mutual Fund,30-04-2012,630457,9.94,5,17318.18,0.46,10.26,5.7
Mutual Fund,31-03-2012,715677,10.75,2,22811.57,0.13,9.47,5.9
Mutual Fund,31-07-2019,1694792,11.45,12,15899.37,0.46,3.19,5.1
Mutual Fund,28-02-2018,1430272,10.72,1,8188.68,0.41,4.44,7.2
Mutual Fund,30-11-2019,496680,10.23,12,13049.79,0.3,5.54,4.5
Mutual Fund,31-12-2017,466465,10.7,3,6418.05,0.46,5.21,6.7
Mutual Fund,31-12-2015,1400327,9.91,4,10601.29,0.09,5.62,7.3
Mutual Fund,30-11-2015,1509364,10.48,1,11678.37,0.45,5.41,7.4
Mutual Fund,30-06-2019,559107,10.16,20,27791.46,0.09,3.18,5.3
Mutual Fund,30-11-2022,1475199,9.78,13,23343.01,0.33,5.88,6.3
Mutual Fund,31-01-2017,442149,9.73,7,8897.57,0.44,3.17,7.1
Mutual Fund,31-07-2016,464973,10.32,16,9967.89,0.19,6.07,7.3
Mutual Fund,31-03-2016,1219380,10.44,14,14994.51,0.28,4.83,7.5
Mutual Fund,31-08-2014,409887,11.29,5,6348.5,0.46,7.03,5.7
Mutual Fund,30-09-2013,43146,9.89,3,26063.08,0.39,11.2,4.6
Mutual Fund,30-11-2013,1010021,10.04,2,5041.23,0.23,10.3,4.8
Mutual Fund,31-10-2017,660146,9.71,6,6455.92,0.46,3.58,6.1
Mutual Fund,28-02-2013,1778642,10.63,11,5368.63,0.47,7.9,4.5
Mutual Fund,30-04-2014,663992,11.59,7,25838.05,0.18,8.48,4.6
Mutual Fund,30-11-2015,299060,10.83,15,16430.6,0.43,5.41,7.4
Mutual Fund,31-03-2014,788561,10.59,4,12258.82,0.02,8.25,4.6
Mutual Fund,31-03-2019,482844,10.65,15,36130.51,0.01,2.86,6.3
Mutual Fund,31-03-2019,718811,11.63,3,32774.82,0.16,2.86,6.3
Mutual Fund,30-09-2020,977205,10.6,6,18684.11,0.08,7.27,-15
Mutual Fund,30-04-2013,1730710,9.87,18,9020.44,0.33,9.6,4.7
Mutual Fund,31-05-2013,616852,10.27,2,16488.6,0.42,9.4,4.8
Mutual Fund,30-04-2014,540100,9.85,5,14533.45,0.42,8.48,4.6
Mutual Fund,31-12-2022,439751,10.47,10,12153.5,0.17,5.72,5.1
Mutual Fund,30-06-2012,632393,9.62,5,12206.01,0.07,9.93,5.4
Mutual Fund,30-04-2012,985083,10.91,11,13396.45,0.12,10.26,5.7
Mutual Fund,30-06-2015,47539,9.84,2,11597.87,0.5,5.4,7.3
Mutual Fund,31-12-2015,492690,9.86,16,19809.21,0.05,5.62,7.3
Mutual Fund,30-04-2012,365250,10.58,17,22162.61,0.5,10.26,5.7
Mutual Fund,31-03-2017,1487299,9.69,12,15375.44,0.31,3.89,6.7
Mutual Fund,28-02-2019,712625,10.17,16,8491.49,0.17,2.57,6.6
Mutual Fund,30-04-2015,1514218,10.57,5,16372.03,0.33,4.87,7.4
Mutual Fund,31-01-2015,600868,10.71,14,5314.7,0.19,5.19,6.3
Mutual Fund,31-10-2020,1719057,10.97,1,12932.95,0.35,7.61,-10
Mutual Fund,31-03-2020,1623841,11.63,3,7638.01,0.16,5.84,4.1
Mutual Fund,29-02-2020,1975639,11.6,4,25206.48,0.01,6.58,4.7
Mutual Fund,30-09-2018,58250,10.46,7,25475.19,0.43,3.17,7.7
Mutual Fund,28-02-2015,1975639,10.64,13,21888.78,0.38,5.37,7.5
Mutual Fund,30-11-2017,1071119,10.01,5,6034.42,0.41,4.88,6.3
Mutual Fund,31-05-2015,266877,9.72,20,12142.39,0.09,5.01,7.5
Mutual Fund,31-05-2018,1265126,9.93,5,24911.78,0.28,4.87,7.7
Mutual Fund,31-08-2014,1383258,10.6,5,16374.96,0.15,7.03,5.7
Mutual Fund,30-04-2016,850899,10.4,14,4621.17,0.12,5.47,7.7
Mutual Fund,30-11-2013,13024,10.08,4,10643.04,0.4,10.3,4.8
Mutual Fund,31-12-2020,1975639,10.72,20,16490.59,0.32,4.59,-3
Mutual Fund,31-08-2012,616990,10.45,6,26041.22,0.05,10.03,5.5
Mutual Fund,31-08-2015,149312,9.72,3,11597.91,0.5,3.74,7
Mutual Fund,28-02-2019,289104,9.94,13,7577.71,0.05,2.57,6.6
Mutual Fund,31-10-2016,1409341,10.83,1,13499.45,0.11,4.2,7.3
Mutual Fund,31-07-2022,766952,10.14,4,16705.7,0.5,6.71,9
Mutual Fund,28-02-2018,1571548,10.08,2,11399.04,0.22,4.44,7.2
Mutual Fund,30-09-2022,1391730,9.82,18,9860.05,0.13,7.41,9
Mutual Fund,30-04-2013,205036,10.78,3,3497.85,0.11,9.6,4.7
Mutual Fund,31-12-2020,1775729,11.18,17,32210.8,0.09,4.59,-3
Mutual Fund,31-12-2013,1465496,11.33,12,11641.84,0.07,10.6,4.8
Mutual Fund,31-05-2017,372904,10.05,5,1189.24,0.14,2.18,6.1
