Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Gold,31-12-2017,1961509,46817.00,9,75389.34,0.79,7.79,4.9
Gold,31-03-2015,786724,25803.00,9,9053.43,0.16,3.18,5.3
Gold,31-07-2019,1421785,30186.00,4,48429.15,0.57,7.79,4.9
Gold,31-12-2018,1668121,28872.00,2,34806.85,0.57,7.22,3.7
Gold,31-05-2014,1383240,50070.00,2,61997.46,0.73,7.79,4.9
Gold,31-10-2013,526287,31489.00,3,27222.76,0.15,8.3,4.6
Gold,31-07-2014,748125,47060.00,6,44367.18,0.79,7.65,6.3
Gold,30-11-2014,379221,30479.00,4,37259.75,0.28,5.88,6.3
Gold,30-04-2018,117681,41012.00,3,35567.64,0.5,4.28,7.3
Gold,30-09-2014,396290,30856.00,7,22358.41,0.73,9.9,5.3
Gold,30-04-2019,595178,28078.00,4,51054.96,0.67,4.58,7.5
Gold,31-01-2014,649364,32902.00,5,17421.79,0.6,6.26,3
Gold,29-02-2020,349804,29592.00,6,25256.04,0.71,7.27,-15
Gold,31-10-2014,1039494,50530.00,2,33511.58,0.37,4.88,6.3
Gold,31-12-2012,1290342,27788.00,7,45477.23,0.74,7.61,-10
Gold,31-05-2015,1358249,29040.00,7,20583.22,0.26,3.58,6.1
Gold,31-10-2022,1878335,26355.00,5,47184.2,0.16,4.87,7.7
Gold,31-07-2016,1598601,30064.00,9,17614.44,0.23,5.26,7.3
Gold,31-03-2021,57133,31489.00,7,32007.63,0.13,8.25,4.6
Gold,29-02-2016,1433797,33431.00,8,38298.12,0.6,4.87,7.4
Gold,30-11-2017,360321,28428.00,2,57676.78,0.67,6.07,5.4
Gold,30-04-2018,1235850,50520.00,2,16302.75,0.54,9.47,5.9
Gold,31-07-2017,503936,47840.00,8,11336.55,0.21,10.56,5.1
Gold,30-11-2018,909987,30197.00,7,16137.06,0.71,6.27,3.1
Gold,30-11-2022,1090130,44647.00,9,9706.59,0.54,4.62,4.5
Gold,31-01-2014,518555,47994.00,1,43260.21,0.55,5.41,7.4
Gold,30-11-2022,1165011,30882.00,8,36418.16,0.5,7.9,4.5
Gold,30-11-2019,313309,46221.00,6,53791.49,0.63,5,7.4
Gold,30-11-2016,575443,28612.00,7,62174.92,0.69,2.33,7.1
Gold,31-03-2015,1124338,51365.00,5,28754.9,0.79,7.79,4.9
Gold,30-06-2017,709485,26594.00,4,78276.7,0.61,10.5,4.6
Gold,31-12-2019,131961,33100.00,1,21210.93,0.65,5.84,4.1
Gold,31-03-2022,57133,50719.00,2,7994.53,0.55,10.6,4.4
Gold,31-05-2022,1003615,30634.00,1,24074.18,0.33,5.25,7.4
Gold,28-02-2014,451836,31014.00,3,70993.14,0.59,3.63,7.3
Gold,31-08-2013,1347832,24952.00,1,73763.59,0.53,6.27,3.1
Gold,31-03-2020,608790,38842.00,1,30593.7,0.69,10.56,5.1
Gold,31-08-2013,263007,26061.00,1,57809.12,0.15,4.39,7.2
Gold,31-07-2020,1034260,27911.00,7,23449.21,0.38,10.3,4.8
Gold,30-11-2013,1263772,47060.00,6,48907.08,0.31,8.3,4.6
Gold,31-03-2016,1615528,30363.00,5,79603.6,0.53,2.28,6
Gold,31-07-2018,312206,27788.00,7,20592.28,0.02,8.25,4.6
Gold,30-04-2012,1624656,26709.00,2,47962.29,0.58,6.58,4.7
Gold,31-12-2017,283827,29469.00,5,42632.48,0.46,10.6,4.5
Gold,31-01-2014,709738,50232.00,9,29900.86,0.68,5.25,7.4
Gold,31-10-2018,1064704,30746.00,1,69672.66,0.25,7.65,6.3
Gold,31-10-2013,1437366,30851.00,6,59724.36,0.74,9.75,5.4
Gold,31-05-2022,519592,30057.00,3,31229.74,0.16,3.74,7
Gold,31-05-2017,141616,47439.00,8,22799.53,0.64,4.83,7.5
Gold,30-11-2021,1015465,30746.00,7,69119.97,0.09,8.33,4.6
Gold,31-10-2022,955738,29250.00,4,47802.95,0.66,4.91,8.4
Gold,30-09-2015,213564,50530.00,7,44666.4,0.1,5.47,7.7
Gold,30-09-2015,1859160,29040.00,3,60236.27,0.71,5.54,4.5
Gold,31-01-2016,393475,25114.00,3,44477.77,0.51,9.4,4.8
Gold,31-03-2018,560156,50029.00,7,63560.95,0.58,10.6,4.5
Gold,31-01-2015,490034,25853.00,6,25800.22,0.67,5,7.4
Gold,28-02-2018,1513146,27700.00,8,58460.71,0.68,5.63,5.5
Gold,31-05-2022,282498,31115.00,4,9052.79,0.21,5.21,6.7
Gold,28-02-2017,699726,51633.00,1,9846.81,0.46,3.63,7.3
Gold,31-10-2019,326653,31625.00,5,60849.44,0.31,5.26,7.3
Gold,30-06-2020,974112,51809.00,3,13765.25,0.52,4.39,7.2
Gold,28-02-2021,1530295,26473.00,1,69898.32,0.59,6.27,3.1
Gold,28-02-2013,1355184,30746.00,1,78235,0.57,7.22,3.7
Gold,30-11-2020,451680,51633.00,5,55293.42,0.75,3.17,7.7
Gold,30-06-2014,1475954,32131.00,7,31843.5,0.77,4.06,-1
Gold,31-07-2016,340481,28470.00,1,15005.66,0.63,9.6,4.7
Gold,30-04-2016,550311,28470.00,1,38621,0.67,5.07,7
Gold,31-12-2022,648054,51365.00,5,23454.93,0.5,4.28,7.3
Gold,30-11-2014,1875201,28341.00,4,41378.51,0.67,6.23,1
Gold,31-05-2020,188227,28612.00,2,12351.1,0.78,5.01,7.5
Gold,30-04-2015,1380600,31229.00,5,79603.6,0.6,5.77,7.5
Gold,28-02-2019,1059635,30057.00,1,65446.32,0.51,5.26,7.3
Gold,31-08-2014,1388507,30186.00,9,67680.62,0.33,2.86,6.3
Gold,28-02-2014,646687,30479.00,2,47924.73,0.51,9.93,5.4
Gold,28-02-2015,1245757,30138.00,3,49764.64,0.44,2.33,7.1
Gold,31-10-2012,892815,44418.00,4,28204.39,0.25,4.59,-3
Gold,30-06-2020,1229985,47994.00,3,40254.33,0.47,5.3,20.1
Gold,30-04-2021,420662,46221.00,4,37343.15,0.17,6.3,1.6
Gold,31-07-2018,347263,47439.00,2,42849.9,0.62,7.22,3.7
Gold,31-01-2017,150087,27151.00,1,26419.66,0.28,5.03,0.4
Gold,31-12-2021,292934,30197.00,5,20773.46,0.46,10.6,4.4
Gold,31-08-2021,1270180,28040.00,6,79603.6,0.74,2.57,6.6
Gold,30-04-2013,267578,26908.00,1,15589.56,0.73,8.33,4.6
Gold,31-12-2018,1990090,27151.00,3,6123.06,0.42,8.6,4.7
Gold,28-02-2018,57133,30426.00,7,45839.56,0.78,6.07,5.4
Gold,31-08-2021,1948979,30197.00,4,75916.78,0.58,9.47,5.9
Gold,31-10-2017,447407,30582.00,6,24182.52,0.34,4.59,-3
Gold,31-10-2015,1672094,47994.00,7,57432.66,0.49,7.59,4.7
Gold,30-04-2018,1152974,29172.00,6,79603.6,0.39,6.07,7.3
Gold,31-01-2013,933771,50081.00,2,54375.1,0.29,9.9,5.3
Gold,30-04-2017,847189,30423.00,7,79603.6,0.66,9.75,5.4
Gold,31-10-2018,832311,29437.00,1,58594.35,0.02,5.03,0.4
Gold,30-09-2015,57133,46431.00,2,63344.96,0.43,8.6,4.7
Gold,31-07-2018,1557768,27911.00,5,58969.52,0.61,10.36,5.3
Gold,31-08-2022,424450,47439.00,4,20312.74,0.26,3.27,5.3
Gold,30-04-2012,595153,33100.00,4,57471.95,0.47,4.87,7.7
Gold,31-12-2020,1372135,50530.00,2,12960.82,0.64,10.56,5.1
Gold,31-01-2021,963148,28441.00,9,25981.41,0.14,2.11,6.9
Gold,31-05-2022,227883,25803.00,1,40805.25,0.31,4.44,7.2
Gold,31-07-2013,1103125,46431.00,1,26517.95,0.61,6.26,3
Gold,30-06-2022,848467,29382.00,3,21625.45,0.52,3.18,5.3
Gold,30-06-2014,230003,29909.00,5,66832.5,0.79,3.69,8.2
Gold,31-01-2019,484694,29372.00,8,21175.77,0.5,6.23,1
Gold,30-11-2015,1149779,26908.00,9,79603.6,0.58,3.65,7
Gold,31-05-2017,1422492,26473.00,6,69580.06,0.57,3.74,7
Gold,31-12-2022,608422,51365.00,1,50239.97,0.61,5,7.4
Gold,31-08-2015,137955,30186.00,1,54562.96,0.5,4.41,7.2
Gold,28-02-2018,958513,26709.00,5,70918.8,0.46,11.2,4.6
Gold,31-08-2022,1740224,30426.00,1,71854.37,0.76,5.76,7.9
Gold,31-08-2015,446319,48861.00,1,41385.78,0.69,7.65,6.3
Gold,31-08-2021,57133,31141.00,6,9064.93,0.02,7.03,5.7
Gold,30-11-2018,651913,30814.00,8,64720.49,0.73,9.4,4.8
Gold,31-12-2015,1923799,31625.00,8,44746.95,0.46,3.41,7.1
Gold,31-08-2012,635445,25803.00,2,54051.5,0.48,5.37,7.5
Gold,31-01-2020,1250749,26594.00,2,18619.15,0.34,4.28,7.3
Gold,31-05-2017,926218,31631.00,2,49320.43,0.58,6.58,4.7
Gold,28-02-2015,1658284,28428.00,7,22108.3,0.54,5.25,7.4
Gold,30-11-2018,402378,28040.00,6,16657.98,0.63,5,7.4
Gold,30-06-2018,518246,47060.00,8,62696.24,0.52,8.6,4.9
Gold,30-11-2014,727828,28470.00,6,37153.18,0.61,7.79,4.9
Gold,31-07-2020,616329,27733.00,5,14483.26,0.78,9.86,5.3
Gold,31-12-2012,375669,28428.00,2,30017.41,0.29,6.95,4.9
Gold,29-02-2016,1619674,28588.00,3,52336.67,0.61,4.87,7.4
Gold,31-12-2018,862084,30186.00,8,32131.95,0.25,3.58,6.1
Gold,30-06-2015,654059,38842.00,1,60419.74,0.7,8.83,6.1
Gold,31-10-2014,301820,29549.00,1,28000.61,0.65,9.4,4.8
Gold,31-08-2019,1856146,26355.00,8,79603.6,0.63,3.17,7.7
Gold,31-05-2016,953459,30197.00,1,26772.84,0.37,4.83,7.5
Gold,30-06-2018,672729,30186.00,7,20706.6,0.45,9.93,5.4
Gold,30-11-2019,434728,47898.00,8,44941.6,0.29,6.95,4.9
Gold,30-11-2016,1990090,41763.00,3,48109.92,0.56,5.25,7.4
Gold,31-05-2021,1522178,28295.00,10,31186.39,0.61,5.25,7.4
Gold,31-10-2014,494629,32902.00,6,61385.32,0.44,4.87,7.4
Gold,31-03-2022,882941,29469.00,1,49508.2,0.59,5.52,0.6
Gold,31-10-2022,606157,27700.00,8,44460.79,0.79,4.2,7.3
Gold,30-09-2018,1265171,28441.00,1,23853.8,0.57,5.3,20.1
Gold,30-04-2017,1990090,38300.00,7,65681.36,0.77,4.92,7.9
Gold,28-02-2014,57133,47439.00,4,35358.48,0.12,6.95,4.9
Gold,30-11-2013,1990090,51365.00,8,75718.36,0.66,2.99,6.3
Gold,31-01-2020,1623316,46817.00,7,68481.41,0.62,9.73,5.4
Gold,30-09-2018,571822,28905.00,9,23362.17,0.77,3.27,5.3
Gold,31-08-2012,748058,25714.00,1,69733.18,0.72,3.69,8.2
Gold,31-12-2016,925406,31014.00,1,22694.5,0.24,8.48,4.6
Gold,30-09-2017,1137900,29372.00,4,49527.21,0.26,6.07,7.3
Gold,31-07-2020,1074065,54779.00,2,24051.55,0.65,9.6,4.7
Gold,30-09-2016,1188877,30479.00,7,22328.7,0.67,10.6,4.8
Gold,31-12-2022,57133,30064.00,5,73527.57,0.56,5.62,7.3
Gold,30-04-2021,774965,29909.00,2,36257.09,0.72,4.87,7.7
Gold,28-02-2014,178528,47840.00,2,30587.77,0.09,4.62,5.3
Gold,30-09-2012,1990090,28295.00,1,39972.43,0.79,1.46,5.9
Gold,30-04-2018,265529,50081.00,6,23918.83,0.19,8.83,6.1
Gold,31-07-2012,1400108,29382.00,6,24061.24,0.72,5.37,7.5
Gold,31-05-2019,583151,30363.00,1,48233.17,0.68,3.27,5.3
Gold,31-01-2014,723191,25924.00,4,31061.63,0.7,4.92,7.9
Gold,28-02-2015,1476816,29777.00,10,58749.25,0.42,9.4,4.8
Gold,28-02-2015,631726,25924.00,7,29240.45,0.06,12.2,4.7
Gold,31-07-2015,482542,45569.00,7,24796.83,0.65,5.01,7.5
Gold,31-07-2012,245078,30814.00,8,21851.32,0.04,5.4,7.3
Gold,28-02-2018,1810191,30814.00,1,23703.48,0.52,7.39,5
Gold,28-02-2018,274020,29513.00,7,45217.61,0.26,6.73,-15
Gold,31-12-2022,216845,28470.00,2,42931.34,0.57,5.4,7.3
Gold,28-02-2015,1920388,47898.00,1,22862.09,0.55,4.41,7.2
Gold,31-03-2022,567564,26594.00,5,39255.28,0.1,5.63,5.5
Gold,31-01-2013,342256,50924.00,5,59030.07,0.44,4.62,5.3
Gold,31-03-2022,1429769,45569.00,6,53811.91,0.32,5.07,7
Gold,30-04-2017,57133,30116.00,3,54419.4,0.69,5.07,7
Gold,31-01-2014,484338,50719.00,6,32049.94,0.32,8.83,6.1
Gold,30-04-2022,1491400,45569.00,1,72884.53,0.62,6.69,-23.9
Gold,30-04-2018,1008149,28612.00,4,34405.77,0.72,2.33,7.1
Gold,31-03-2018,1516344,26593.00,7,32546.22,0.63,6.58,4.7
Gold,31-01-2017,647859,38842.00,8,73856.47,0.28,6.73,-15
Gold,30-06-2022,1388660,37961.00,1,66478.4,0.66,8.25,4.6
Gold,31-01-2020,503597,30856.00,1,18543.5,0.51,2.57,6.6
Gold,30-11-2018,730398,24952.00,1,67355.08,0.44,7,13.5
Gold,28-02-2015,1272377,49111.00,2,63827.99,0.28,12.2,4.7
Gold,30-06-2018,216728,30363.00,1,32641.86,0.4,3.27,5.3
Gold,28-02-2021,816736,31014.00,4,57135.45,0.11,2.99,6.3
Gold,30-09-2012,1110578,33100.00,8,41269.83,0.38,7.79,4.9
Gold,31-05-2019,562524,29063.00,6,22096.37,0.53,3.58,6.1
Gold,28-02-2015,1699447,46858.00,5,5284.62,0.53,8.25,4.6
Gold,31-01-2018,1501482,49111.00,2,64678.52,0.77,4.87,7.4
Gold,28-02-2013,1684693,32902.00,1,79603.6,0.68,1.97,6.7
Gold,30-04-2015,249493,28076.00,6,19819.49,0.56,6.58,4.7
Gold,28-02-2019,1166314,25714.00,3,71111.45,0.4,8.33,4.6
Gold,31-08-2013,341279,29328.00,9,25024.55,0.48,9.75,5.4
Gold,30-04-2021,1387501,46817.00,2,20194.27,0.16,2.28,5.7
Gold,30-04-2014,155933,38842.00,8,33018.88,0.26,5.07,7
Gold,30-04-2017,584587,29172.00,1,17407.74,0.52,9.47,5.9
Gold,31-08-2014,1796881,24789.00,3,46756.86,0.66,6.07,5.4
Gold,29-02-2020,1911830,50520.00,4,30467.11,0.55,3.17,7.7
Gold,30-11-2022,1580899,31014.00,10,15442.02,0.68,7.79,4.9
Gold,30-04-2020,660612,36873.00,3,32885.98,0.76,4.17,8
Gold,31-03-2017,869422,28588.00,1,68281.94,0.21,7,13.5
Gold,30-11-2019,412167,46431.00,9,34221.57,0.6,4.87,7.7
Gold,30-06-2014,1073748,38300.00,1,58974.65,0.37,8.33,4.6
Gold,31-07-2019,381540,30197.00,4,37720.27,0.2,5.37,7.5
Gold,31-07-2014,973010,41763.00,1,49781.09,0.79,6.95,4.9
Gold,29-02-2016,1276755,26593.00,8,67801.12,0.12,2.18,6.1
Gold,31-01-2018,1702588,26994.00,7,12132.68,0.3,9.47,5.9
Gold,31-12-2020,57133,29909.00,6,19273.71,0.03,12.2,4.7
Gold,31-05-2019,1739642,54779.00,1,78258.17,0.61,4.41,7.2
Gold,31-07-2013,161429,29592.00,7,36103.6,0.22,2.86,6.3
Gold,31-03-2014,919401,28612.00,7,29797.34,0.18,2.57,6.6
Gold,30-09-2022,1075984,29040.00,3,59700.75,0.72,5.69,7.2
Gold,30-06-2012,57133,29482.00,1,27712.94,0.56,2.99,6.3
Gold,30-11-2015,509958,29638.00,9,75423.49,0.58,5.66,6.2
Gold,31-03-2020,1268399,27733.00,1,38747.63,0.37,5.25,7.4
Gold,31-08-2014,630085,50924.00,8,61697.08,0.7,7.79,4.9
Gold,31-07-2014,1631899,28610.00,8,26345.89,0.6,5,7.4
Gold,31-03-2012,346726,26061.00,9,40850.32,0.13,12.2,4.7
Gold,31-03-2021,1036921,50719.00,9,13202.14,0.69,4.2,7.3
Gold,29-02-2012,1519860,37961.00,6,29483.9,0.53,4.23,0.9
Gold,31-10-2012,304653,29469.00,2,41684.99,0.16,5.72,5.1
Gold,30-06-2022,203066,29437.00,1,8532.23,0.33,9.93,5.4
Gold,31-01-2014,110352,47060.00,8,60280.08,0.59,6.73,-15
Gold,31-05-2016,570188,50641.00,1,10289.75,0.57,6.26,3
Gold,28-02-2018,57133,27794.00,3,17908.24,0.44,10.6,4.4
Gold,29-02-2012,780717,29063.00,7,40856.15,0.11,7.65,6.3
Gold,31-05-2012,1732011,30882.00,3,56364.35,0.61,2.36,5.7
Gold,31-10-2012,1061957,54779.00,1,20871.33,0.62,6.3,1.6
Gold,30-04-2021,1652020,26540.00,3,50353.59,0.35,6.27,3.1
Gold,31-07-2017,1990090,50232.00,1,49471.91,0.59,10.03,5.5
Gold,30-04-2013,901482,29592.00,4,38835.65,0.61,4.59,-3
Gold,31-03-2022,125286,47898.00,4,59373.29,0.48,8.33,4.6
Gold,31-07-2016,519909,29777.00,9,32442.42,0.38,5.21,6.7
Gold,30-04-2017,365006,50070.00,9,24794.18,0.54,8.6,4.7
Gold,31-08-2020,231006,29063.00,7,39982.31,0.21,7.27,-15
Gold,28-02-2019,102524,26994.00,7,72682.56,0.79,3.19,5.1
Gold,31-03-2012,1871608,28610.00,9,70017.07,0.56,3.38,7.3
Gold,28-02-2022,1610303,47060.00,8,38115.24,0.36,4.92,7.9
Gold,29-02-2012,441257,54779.00,9,29858.89,0.62,4.88,6.3
Gold,31-05-2017,1722387,28612.00,2,42735.9,0.54,4.35,15
Gold,31-08-2016,610120,30116.00,6,50005.25,0.55,5.26,7.3
Gold,30-06-2018,1403186,47898.00,7,51776.84,0.6,5,7.4
Gold,30-09-2014,917951,33100.00,4,26565.81,0.22,10.03,5.5
Gold,31-05-2022,1129722,26594.00,2,51281.03,0.54,6.07,5.4
Gold,31-08-2015,57133,30882.00,6,50736.13,0.62,5.88,6.3
Gold,30-09-2021,1200830,30851.00,1,28599.09,0.49,4.39,7.2
Gold,31-10-2017,630177,50029.00,3,55136.24,0.29,5.4,7.3
Gold,30-06-2018,86024,29063.00,4,20695.12,0.22,2.11,6.9
Gold,31-03-2015,1079846,50081.00,1,28565.09,0.43,6.01,5.1
Gold,31-07-2013,977918,38999.00,4,38766.32,0.38,5.77,7.5
Gold,30-09-2020,328686,54779.00,9,70440.21,0.17,6.93,-7.5
Gold,30-09-2015,748559,26593.00,1,57589.31,0.44,6.07,7.3
Gold,30-04-2014,1990090,47901.00,9,79603.6,0.79,2.99,6.1
Gold,31-10-2021,467380,30116.00,1,45650.88,0.49,3.17,7.7
Gold,30-04-2020,88377,26994.00,2,37739.22,0.77,4.83,7.5
Gold,30-06-2016,274476,38999.00,1,26367.02,0.55,7.04,4.1
Gold,28-02-2018,190551,38999.00,6,31378.51,0.28,6.77,4.8
Gold,30-04-2019,1226316,27788.00,2,11171.44,0.26,7.65,6.3
Gold,31-10-2021,167137,50029.00,7,56689.84,0.73,5.63,5.5
Gold,31-07-2021,1148370,51365.00,2,36486.32,0.79,5.54,4.5
Gold,31-12-2012,1135728,30479.00,7,62897.53,0.57,8.25,4.6
Gold,31-12-2014,57133,30582.00,7,52820.61,0.22,6.01,5.1
Gold,31-08-2012,1142869,30856.00,7,31261.49,0.19,3.18,5.3
Gold,31-01-2015,1990090,50232.00,6,68453.33,0.25,10.3,4.8
Gold,31-08-2016,1267349,46858.00,7,49852.45,0.76,9.9,5.3
Gold,30-09-2014,1845746,26301.00,1,54807.46,0.2,2.86,6.3
Gold,31-03-2014,431362,28295.00,3,24477.78,0.27,2.99,6.3
Gold,30-09-2017,1844402,29469.00,3,43716.31,0.66,5.69,7.2
Gold,30-06-2018,693775,31115.00,5,32152.04,0.6,4.35,15
Gold,31-03-2016,326354,29777.00,1,47768.48,0.41,4.62,5.3
Gold,30-04-2020,1107400,30814.00,5,44598.63,0.63,5.19,6.3
Gold,31-05-2019,610855,47898.00,1,45016.75,0.49,4.87,7.7
Gold,30-06-2020,618890,31120.00,1,28614.39,0.15,4.23,0.9
Gold,31-08-2021,321030,29250.00,8,79420.24,0.6,5.21,6.7
Gold,29-02-2020,1081345,48861.00,1,70224.97,0.25,10.26,5.7
Gold,30-04-2018,1295707,28992.00,6,51951.04,0.79,7.22,3.7
Gold,30-11-2022,147127,26908.00,7,73292.68,0.74,4.17,8
Gold,30-04-2013,332701,29909.00,1,26993.1,0.42,9.6,4.7
Gold,31-10-2012,1024591,27151.00,1,21288.55,0.22,3.69,8.2
Gold,30-09-2016,770837,26908.00,3,7326.49,0.51,5.54,4.5
Gold,31-08-2017,718900,51809.00,3,69703.47,0.66,5.59,10
Gold,30-04-2017,1074717,46817.00,1,64718.95,0.63,4.28,7.3
Gold,31-07-2015,1393140,32131.00,4,34661.59,0.7,6.23,1
Gold,31-08-2019,1728590,29328.00,1,69939.49,0.62,5.25,7.4
Gold,31-12-2019,1121952,37961.00,4,68699.6,0.5,3.58,6.1
Gold,31-05-2012,1253958,33431.00,8,15424.17,0.7,4.59,-3
Gold,30-04-2014,612133,51809.00,3,74903.4,0.73,4.91,8.4
Gold,31-03-2013,1641950,50029.00,1,71336.46,0.63,5.77,7.5
Gold,31-12-2021,1321097,30057.00,1,72829.95,0.24,4.44,7.2
Gold,30-06-2020,1853053,27733.00,2,71965.06,0.71,4.87,7.4
Gold,30-11-2012,192547,25714.00,5,47661.28,0.6,8.6,4.7
Gold,31-01-2022,195525,29638.00,4,13741.44,0.5,4.87,7.4
Gold,31-05-2019,411517,29328.00,1,28157.2,0.67,3.38,7.3
Gold,31-12-2022,1663877,33100.00,1,79603.6,0.46,6.58,4.7
Gold,30-11-2013,1413865,27788.00,1,75974.13,0.44,5.41,7.4
Gold,31-01-2014,1630915,29372.00,1,36957.13,0.63,5.01,7.5
Gold,30-04-2020,605141,50530.00,4,53118.56,0.76,3.99,4.7
Gold,28-02-2017,434056,29063.00,7,32991.06,0.3,5.76,7.9
Gold,31-03-2014,664000,30882.00,3,39017.36,0.06,5.52,0.6
Gold,31-12-2018,57133,30138.00,2,27672.24,0.25,5.52,0.6
Gold,30-04-2022,638402,28295.00,4,48787.99,0.63,4.87,7.4
Gold,31-10-2013,84323,26866.00,6,79084.03,0.54,6.26,3
Gold,31-05-2019,959468,38300.00,7,54411.56,0.38,2.99,6.3
Gold,31-07-2015,132227,24789.00,2,25737.61,0.25,9.86,5.3
Gold,30-09-2018,151220,31115.00,7,37322.67,0.53,5.63,5.5
Gold,31-12-2013,703686,26593.00,1,30520.36,0.49,7.88,4.7
Gold,31-12-2019,1201441,31115.00,1,70030.49,0.76,6.73,-15
Gold,31-03-2014,647283,30856.00,1,17819.76,0.5,4.92,7.9
Gold,30-09-2012,1990090,43225.00,6,79603.6,0.47,5.63,5.5
Gold,30-11-2021,222136,36873.00,6,33447.5,0.49,4.44,7.2
Gold,30-04-2012,970559,30856.00,8,79603.6,0.72,5.19,6.3
Gold,30-06-2018,866057,26994.00,1,42893.19,0.29,5.54,4.5
Gold,31-08-2018,1990090,25803.00,1,61866.06,0.11,8.83,6.1
Gold,31-03-2017,57133,25803.00,9,30059.28,0.27,3.69,8.2
Gold,31-10-2014,1615450,46221.00,5,11521.59,0.62,3.65,7
Gold,31-05-2016,383586,31229.00,8,28079.65,0.57,5.01,7.5
Gold,31-12-2016,1332944,31703.00,6,21988.7,0.64,6.01,5.1
Gold,30-04-2014,497705,30746.00,3,15647.44,0.4,4.48,13
Gold,31-07-2020,1274047,26994.00,4,61107.34,0.65,2.28,6
Gold,28-02-2019,1248372,29250.00,9,18490.46,0.79,3.27,5.3
Gold,29-02-2020,497708,29382.00,4,4570.64,0.41,7.27,-15
Gold,31-05-2015,696031,31099.00,2,62241.82,0.73,10.5,4.6
Gold,31-05-2014,453005,31489.00,4,54983.79,0.45,3.05,5.8
Gold,30-11-2015,256122,50641.00,3,34643.86,0.14,9.6,4.7
Gold,31-03-2022,613666,33431.00,4,25890.41,0.45,9.9,5.3
Gold,31-05-2019,1392830,32902.00,1,20895.72,0.68,4.87,7.7
Gold,30-11-2019,618522,51365.00,4,55367.6,0.6,3.69,8.2
Gold,31-12-2015,689943,46858.00,3,12798.53,0.55,9.86,5.3
Gold,31-03-2012,1304018,28295.00,2,10042.42,0.15,6.26,3
Gold,30-09-2015,592146,50029.00,9,19996.99,0.12,4.2,7.3
Gold,29-02-2016,138936,44418.00,1,28252.1,0.67,2.18,6.1
Gold,30-06-2017,674666,30634.00,7,26911.17,0.66,2.99,6.1
Gold,30-09-2015,1021479,30363.00,9,40533.22,0.69,4.87,7.4
Gold,30-09-2015,860351,31115.00,5,33912.25,0.56,5.72,5.1
Gold,31-08-2020,1318320,30814.00,2,61345.93,0.47,4.28,6
Gold,28-02-2021,637247,47439.00,3,73035.89,0.69,6.71,9
Gold,31-12-2012,1112310,28076.00,1,49588.85,0.67,3.89,6.7
Gold,31-01-2020,803266,29250.00,4,20256.31,0.66,4.59,-3
Gold,29-02-2020,192721,48861.00,7,20686.55,0.24,6.07,5.4
Gold,30-09-2018,1990090,26866.00,7,56848.71,0.36,3.69,7.1
Gold,28-02-2017,291042,28872.00,9,77525.76,0.59,4.23,0.9
Gold,31-01-2018,57133,26594.00,1,48586.93,0.52,4.87,7.4
Gold,30-09-2021,512897,47840.00,2,63635.27,0.46,8.83,6.1
Gold,30-09-2012,1090471,33100.00,3,32686.72,0.59,7.65,6.3
Gold,30-09-2016,1990090,30423.00,3,57628.66,0.45,4.2,7.3
Gold,31-08-2014,287081,50081.00,7,26273.12,0.36,6.71,9
Gold,31-12-2022,173018,31703.00,3,16220.11,0.54,3.69,8.2
Gold,31-03-2012,1476204,33100.00,1,51004.63,0.6,9.47,5.9
Gold,31-10-2017,1439183,30138.00,8,41323.31,0.25,5.01,7.5
Gold,31-01-2019,1990090,27794.00,3,63959.18,0.4,10.5,4.6
Gold,31-08-2017,1122812,48861.00,4,65165.22,0.31,3.89,6.7
Gold,31-07-2015,1425818,30116.00,2,27945.59,0.22,5.21,6.7
Gold,30-04-2014,57133,26994.00,1,46748.77,0.19,6.71,9
Gold,28-02-2019,706647,27911.00,2,64791.91,0.56,6.77,7
Gold,31-05-2020,1941228,46817.00,7,50171.93,0.7,12.2,4.7
Gold,31-10-2020,1433362,29437.00,1,35994.94,0.48,3.38,7.3
Gold,30-09-2021,689819,27794.00,6,20434.1,0.54,10.3,4.8
Gold,28-02-2015,609334,29382.00,4,52995.02,0.25,5.05,7.1
Gold,31-08-2013,528946,33100.00,4,43793.26,0.42,3.69,8.2
Gold,31-08-2013,407779,29469.00,6,72177.14,0.52,5.05,7.1
Gold,31-01-2013,1109769,30057.00,7,58971.59,0.66,5.05,7.1
Gold,31-01-2018,1152782,50520.00,9,71519.97,0.72,3.17,7.7
Gold,29-02-2020,1751423,46817.00,1,44120.71,0.47,7.27,-15
Gold,31-07-2016,783007,29328.00,8,7683.57,0.54,7.59,4.7
Gold,31-07-2014,1645684,43225.00,2,43609.55,0.48,6.93,-7.5
Gold,30-06-2022,554335,50081.00,7,71526.53,0.24,7.9,4.5
Gold,31-07-2014,1165784,25114.00,8,21040.89,0.26,5.19,6.3
Gold,30-04-2021,553501,27788.00,6,39753.87,0.25,5.69,7.2
Gold,30-09-2012,1990090,30197.00,1,29798.68,0.3,7.61,-10
Gold,31-03-2017,57133,46431.00,3,22484.56,0.5,6.23,1
Gold,30-06-2022,1880948,26994.00,8,37015.99,0.59,6.01,5.1
Gold,31-01-2012,1515714,44418.00,9,59886.51,0.75,2.28,5.7
Gold,31-07-2017,1057486,29469.00,1,61492.92,0.28,7.59,4.7
